PurePremium,Frequency,Severity,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10
0,0,8.21E+62,0.728960546,5.255019733,2.228549219,0.502108851,1.688096384,8.725152847,0.765567913,1.258153901,6.827367549,1.421618397,0.958058373
0,0,2.38E+56,6.549370987,1.317678284,2.514547197,2.824766566,1.670261303,6.237297425,0.473728884,1.227825557,0.820765304,1.211775981,6.299417225
0,0,8.50E+42,1.657821618,4.778109555,7.805156348,0.382805417,1.808232346,9.702265375,0.831623257,1.184072826,2.950518037,1.259349955,0.022492687
0,0,6.92E+44,4.015226808,3.984247515,7.271859674,3.736728216,2.444080072,3.033363045,0.604527433,1.765778167,1.530886654,0.978051495,2.418351781
0,0,9.30E+52,4.136589214,5.319593818,0.274739837,1.773650775,3.553656779,5.239765498,0.738743678,1.013429002,4.132066789,1.194474448,3.620895344
0,0,1.01E+44,2.587118572,4.733646275,5.43701024,0.952961242,1.704286421,6.068130726,0.295167808,0.679685099,8.42982678,1.849852737,2.940264624
0,0,1.60E+36,3.337113757,3.501066081,5.191639995,3.728689067,2.25729411,6.822850321,0.499434706,1.991672441,1.717275485,0.770194722,0.339930459
0,0,2.60E+49,4.712621318,4.807656348,5.11895623,2.018713084,1.551288652,1.330349014,0.915640879,0.098674361,9.437796171,1.292598036,0.150106411
0,0,1.06E+46,0.7689457,2.76910946,0.018811293,1.763170977,0.537770258,9.791052854,0.311838785,0.513966734,1.289950375,0.724074903,5.961190611
0,0,5.59E+42,6.415769129,0.658293484,0.452683846,2.658088687,1.023857626,8.982090185,0.773565664,0.689225352,0.663586121,0.830323579,1.21255501
0,0,1.01E+65,4.689692107,2.028682427,7.487143874,0.109709507,2.016343445,3.226656176,0.706749594,1.603106082,9.838042254,1.549299433,5.613696757
0,0,1.28E+56,0.740581966,2.65442527,3.981531595,0.243269325,0.142595753,9.347688612,0.083051412,0.347088608,6.774099491,1.764808617,0.22226371
0,0,3.65E+56,2.100151215,0.857679392,0.011375003,1.933016549,0.850421651,7.408983644,0.579925391,1.336876516,3.166233772,1.388915233,1.99294363
0,0,8.77E+43,3.905350177,3.271205591,0.154231209,2.539354715,0.257962151,5.816597795,0.89292631,0.500367581,8.113786594,0.680237659,0.039849946
0,0,2.23E+52,0.903377697,5.87673246,4.912315899,3.509836731,3.23222036,5.54530191,0.66843039,1.218717954,6.029421721,1.40065778,6.445455421
0,0,8.63E+46,2.341363774,4.989413752,2.345917456,1.750350405,3.273163094,8.245292012,0.242095342,0.109892602,7.026758944,0.475292014,5.763315833
0,0,2.94E+42,5.204579615,5.680991381,0.800178436,2.944165736,3.076896263,5.739318034,0.937587123,0.376418124,7.55927027,0.981462515,0.761185914
0,0,3.46E+50,6.941238714,1.453642197,0.496513627,1.699311598,2.752419904,4.037875482,0.434330635,0.129967397,9.8220901,1.539177163,4.181150084
8.53E+47,2,4.27E+47,3.487773931,4.151554934,6.261845556,3.111226159,3.274460626,0.457809878,0.459970254,0.532339454,6.12475935,1.113599119,6.09352333
0,0,3.70E+45,2.445455018,0.229256381,4.427242437,2.392996028,1.323769982,4.446923392,0.954638056,0.550214273,9.34364572,0.262150309,0.330704048
0,0,2.96E+55,5.081596672,0.199204341,3.89002793,1.647265766,1.653338209,8.508813902,0.133536417,0.104059344,4.766388017,1.482962045,1.373267649
2.60E+41,2,1.30E+41,2.360251615,0.440578843,2.375577556,1.95373528,0.684935284,0.361657814,0.357321988,1.653054411,7.82958995,0.792542503,2.198681601
0,0,2.99E+52,1.496706642,2.282977195,5.342260723,0.393709869,1.37331867,9.820719558,0.020471936,0.775126655,4.728352955,1.60381348,1.807496963
0,0,9.98E+53,1.117405937,2.111994312,7.094176607,2.491007608,0.950799076,2.743328234,0.52080495,0.424104883,4.123331592,1.187280246,3.841408612
0,0,1.07E+51,5.5042025,4.351710292,0.997717913,2.268977241,1.829732332,1.722037783,0.855711763,0.646213889,3.288546886,0.480742294,5.938111562
0,0,2.80E+56,2.018169049,4.396703799,6.437708861,0.002910255,1.334502422,8.964260415,0.247736707,1.896745396,2.996493981,0.624984585,0.357003208
0,0,2.92E+52,4.933767164,0.210271329,0.758934477,2.351161541,3.210996117,7.962033937,0.067622002,1.173618404,3.196563827,1.411418177,1.398361726
5.66E+43,1,5.66E+43,1.863575613,0.479307073,1.481586152,0.58309468,0.754447621,0.533413067,0.902202344,1.654771881,1.639415106,0.671637492,3.833527599
0,0,8.63E+51,3.523546972,0.287150885,4.074192556,2.069035325,2.299651384,2.017403875,0.167532406,0.844136915,9.336921996,1.737827882,0.696597801
0,0,2.33E+44,1.504476854,2.604991033,2.30511539,2.897726304,0.775018478,6.127075573,0.823851191,0.211302924,9.674708934,0.301124056,0.913964203
0,0,1.52E+36,4.420803524,5.055729856,7.854476172,3.304178454,1.726816898,5.602077278,0.317344507,1.028774876,6.603452269,1.468458529,2.641516195
0,0,8.64E+50,6.797446854,4.212742533,5.692888144,2.69866087,2.463911574,7.357857947,0.259594311,1.532025378,4.958925387,1.431213358,4.523629001
0,0,1.14E+54,4.066630631,3.652135871,5.168501103,3.92230959,3.966181601,0.282921609,0.718073743,1.574369151,0.764124894,0.194034341,0.647415518
0,0,1.21E+50,3.005087657,3.010871244,6.77756088,3.984845682,2.220562421,2.933706258,0.880962718,0.140390557,8.471701276,1.535140956,3.295921935
0,0,1.77E+53,4.645422993,2.37241312,1.573367268,2.945830565,1.35614473,6.887073683,0.757463434,1.045403779,2.261379287,1.50649,6.053989005
0,0,4.61E+39,6.804753851,2.657606307,4.621836134,3.535189491,3.429248184,8.085765034,0.430415745,1.174604461,7.601010011,1.483718243,5.058176146
1.98E+38,19,1.04E+37,4.747300013,2.240281956,4.528558717,2.08794714,1.807367843,3.792530442,0.811422134,0.168043747,1.525190276,1.772800381,3.200210111
0,0,2.99E+38,0.650615131,1.60910841,5.344038188,3.504098697,3.721814174,8.039381988,0.257480343,1.333853916,9.484030869,0.73833949,5.926540742
0,0,3.67E+48,5.65957404,4.0826091,5.798515352,0.705132799,2.424012358,7.371435025,0.924255744,1.264414399,8.166553795,0.454699318,4.502786918
0,0,1.33E+62,1.938138194,0.167948653,2.330581021,3.402350344,0.492018295,5.905273169,0.746646928,1.694334491,0.189235447,1.003442121,6.609470347
0,0,1.45E+47,6.732178682,2.368333713,3.542845281,1.058018868,2.967680557,3.593814469,0.503803528,0.739219882,8.549881923,0.316878119,4.743671458
0,0,2.68E+56,1.947518448,1.615294757,5.488652308,0.459673485,0.558110813,8.419771812,0.409475683,0.223959048,9.192509366,1.830303516,2.799117101
0,0,5.23E+40,4.157575808,2.900790125,1.805613023,3.008359752,2.084536897,1.737416906,0.288696266,1.205019826,7.331258608,1.069226389,6.60761156
1.38E+29,51,2.70E+27,1.988343748,1.635376753,5.555824458,2.097850863,2.05375752,7.611871371,0.547673756,1.280101067,7.025154665,0.435464577,0.174506245
0,0,3.96E+49,2.828171868,0.577182742,1.43450432,2.523086758,1.314822962,8.853405224,0.230323773,1.844944609,9.153176166,0.494455213,6.063548161
0,0,9.70E+48,1.941371192,3.5701853,0.789223695,1.701305307,2.401448823,3.397857499,0.30478691,0.963850101,6.949186708,0.840246091,6.508628288
0,0,6.15E+35,5.536154442,3.972369439,1.683419605,1.198841667,1.403042821,1.518813661,0.078528237,1.731212957,5.370883104,0.538144388,0.193479423
0,0,2.30E+39,1.383340385,5.024029839,7.379426857,3.868496611,2.481029811,8.575677546,0.649654531,1.918522396,5.265018694,1.46010174,5.98598034
0,0,4.84E+54,6.665442396,1.784279619,5.847447608,1.476002155,2.827689985,8.887435384,0.577254408,1.142918759,6.841150685,0.84261462,3.620806982
2.96E+40,3,9.86E+39,2.454429204,3.199153822,0.433009649,0.722380495,2.63940425,7.741739342,0.827127171,0.367750509,4.47273082,1.004986264,2.322242317
0,0,2.70E+43,4.250662834,5.964592994,2.404037827,3.478337336,1.136876765,4.312923336,0.661987342,1.743203483,5.500864851,0.796316846,4.050447823
0,0,3.27E+48,4.628398874,5.213569111,3.687981619,1.041722703,3.612664048,5.201461886,0.017852657,1.659613818,1.361627638,0.597273994,1.605547004
0,0,9.55E+46,4.227408524,0.738422595,1.04561986,2.404021481,2.899759898,7.927157481,0.03668194,0.197089795,7.979994702,0.163130948,6.390667907
0,0,9.65E+54,4.21883955,5.401658236,2.113756009,3.892487183,1.880193397,3.955416011,0.82990605,1.334754522,1.599726542,1.495112375,2.964006204
0,0,1.78E+49,6.423826508,5.400437444,0.648226775,2.705515056,0.021748027,5.381367045,0.52669658,1.625850989,7.199124887,0.545869756,6.058111759
0,0,6.82E+47,2.745895863,4.458142486,3.036390635,2.034037808,2.790083803,7.870768971,0.799346054,1.886737803,1.781289006,1.636919348,0.746498196
0,0,1.82E+33,3.408277727,4.095785907,3.737996145,3.491464654,3.770295858,3.61362462,0.638004637,0.476258567,7.228496499,1.061032017,0.276820329
0,0,1.42E+48,0.957226868,4.798200392,7.395430514,2.083447707,1.550671482,2.212024442,0.248096475,0.604330484,1.091430999,1.861125049,2.125826053
0,0,4.86E+53,5.319402162,3.613031188,2.711256005,2.541353132,0.845669914,9.778634553,0.815633484,1.170154134,0.092904535,1.189617482,4.357862992
0,0,1.07E+48,3.344997247,4.251437538,3.32811555,3.036120769,2.286637591,1.130219411,0.575647574,1.045317582,2.509610497,1.574055163,2.374439241
0,0,9.36E+53,4.398696736,2.351096885,0.76530239,0.265118766,3.816457475,9.730116764,0.655909587,0.122120081,3.879187245,1.911783867,5.523152738
0,0,1.42E+41,4.978914965,1.114227475,4.675844346,2.524814191,0.588411295,1.577271644,0.951651461,0.474099438,1.004365731,1.979765036,2.693654713
0,0,2.31E+36,3.575545364,2.830166124,5.851168031,1.984194784,3.676439431,0.806368032,0.425783265,0.108021979,4.503857511,1.002092211,4.230369818
0,0,2.87E+34,6.726859573,3.539689429,2.481488181,2.942020798,1.477970755,1.336767963,0.823262144,0.609095735,1.268238523,1.872248463,5.444180614
0,0,9.17E+31,4.516704075,5.192473995,2.838334276,1.833917523,3.777511027,3.319209234,0.9502868,0.658333255,6.523591531,1.238233626,0.534279467
2.97E+44,3,9.89E+43,1.603079758,5.088306569,0.587763633,3.069564978,2.779970277,4.486057795,0.39715918,0.826320132,9.949729419,0.920513068,0.944553998
2.53E+44,1,2.53E+44,1.388363889,2.186043418,6.281892216,0.443699869,1.642841971,1.162845397,0.444969272,1.452247763,5.900341334,1.611200437,5.988619839
0,0,2.80E+52,1.999380126,3.835272439,4.313675811,2.804541806,3.776351678,5.594501455,0.085400489,1.127375329,9.794602698,0.979276154,6.283380327
0,0,8.62E+58,2.453555604,2.378354946,1.801820729,3.41048593,0.50893015,2.927044121,0.425121761,1.591578627,9.362315191,1.010401355,3.951608801
0,0,4.89E+51,6.927478522,3.922664718,7.945059157,3.865996529,3.897064205,8.250253602,0.137995674,0.413925622,6.856178027,1.000043714,2.803068563
0,0,3.49E+47,5.636088101,5.638203202,4.184362161,2.382678672,2.238668724,3.216272356,0.000963008,1.721007895,2.115569859,1.152345985,5.208165526
0,0,1.58E+43,2.432786668,4.120077007,6.593949006,1.372854432,2.686229904,6.064844266,0.797632458,1.087450299,6.156990629,0.816750449,5.196566418
0,0,7.04E+46,0.161450376,5.261388569,2.883232801,1.840264029,1.833172275,1.838987921,0.379567809,0.416484845,9.018356384,0.747162015,2.303008551
0,0,1.03E+46,3.427337048,0.678505319,7.193595027,3.804942632,0.009577755,0.961208285,0.060876933,1.227721357,4.344001247,0.293853955,5.829585954
0,0,6.24E+63,2.352323551,2.618637683,4.761697229,1.624458018,1.644556209,8.318414256,0.746727595,1.617742531,6.327842228,1.174180284,1.289904932
0,0,2.08E+44,6.531390383,0.937050505,3.343276732,2.592214708,3.195393925,8.83519443,0.776778946,1.923034928,0.753271829,1.9976887,0.113271355
0,0,9.62E+39,4.614703085,4.75704009,7.430471692,2.118673705,3.617242615,2.903853685,0.944326282,0.460083015,0.430803267,1.733957878,4.008691243
0,0,4.64E+42,2.138288144,0.630150458,3.791399075,2.107254107,3.842666777,4.122746206,0.097936581,0.710427293,7.780941513,0.338998626,4.574411152
0,0,1.46E+57,4.016990748,3.779301833,6.109596182,2.218130559,0.290574094,7.611547003,0.295023359,1.022201471,2.040788374,1.987659717,3.683881903
0,0,5.46E+50,3.161371914,4.576745884,6.577053135,2.540115308,0.275523313,8.340733007,0.663371074,1.299228311,9.628975846,0.862501857,2.446267988
0,0,3.28E+45,0.247237791,0.096222416,4.400858819,0.843149447,3.466545547,7.43008016,0.840064843,0.125617651,5.690940107,1.231049073,6.852880316
0,0,2.95E+59,3.238994878,0.754436441,7.086805294,2.804140913,1.034345698,6.312334273,0.372745626,1.650449012,3.113562821,1.340895299,6.959686858
6.18E+37,11,5.62E+36,2.174971279,4.890802473,4.153195132,2.653413247,2.90350808,7.010091696,0.546262738,0.568837704,0.541269257,0.361258117,2.433626154
0,0,6.49E+42,2.798209722,4.240602162,2.613109491,0.32862624,1.818364969,5.523232206,0.684951283,1.400114883,9.198676844,1.956919452,5.064613744
1.22E+30,1,1.22E+30,2.660380307,0.046551942,2.419376253,0.793404529,3.660425874,7.11481544,0.261370778,0.579037244,4.713522496,1.235091096,1.977509999
0,0,2.33E+45,6.714617588,1.639527315,4.953835884,3.922775512,3.257058343,8.894205152,0.517477681,1.137365082,2.051227218,0.580909153,1.607410228
0,0,7.28E+45,5.871109877,1.523635255,4.765595634,1.811311019,3.291738668,4.38012097,0.03408634,0.502223205,3.146773244,0.664084107,0.662609271
0,0,4.69E+59,1.200938282,3.341624463,3.9106134,1.755050174,0.182442979,9.047947413,0.93796954,1.970887224,1.991272023,0.546176288,2.19926663
0,0,1.22E+43,5.072248341,2.26003519,6.019903454,3.159157997,1.541572346,8.00724516,0.414092886,0.021014039,6.449063677,0.203823283,5.916967802
0,0,9.11E+56,4.524981858,4.895147994,4.273246767,1.201207638,1.384321675,3.753293356,0.376314713,1.467077646,0.334432984,1.886291709,5.983734847
0,0,8.69E+40,6.38097984,2.586723099,7.794703487,2.194934968,3.524011757,5.283499326,0.252268429,1.153941704,7.891862083,0.484530715,2.864371701
2.14E+35,1,2.14E+35,1.236063074,5.759715784,1.501044484,3.559588858,2.933782126,7.280804821,0.210307956,1.554275764,8.901565515,0.909406084,5.747682254
0,0,5.79E+48,3.270673951,3.541053595,3.673294759,3.920485015,3.048732534,1.432127286,0.17258641,1.882251349,3.168310067,0.881795329,3.399751161
0,0,2.59E+54,5.504833653,1.714755364,7.226917928,1.213364996,1.042977268,5.659538023,0.878070447,0.158726515,9.844555287,0.653439028,2.722743515
0,0,5.92E+42,3.534778744,0.274297431,0.116278357,1.939023471,2.042071759,6.135854829,0.816947258,1.208565038,2.9615605,1.932913877,5.956371948
0,0,2.50E+54,2.688208471,0.500751649,4.070647542,2.285951071,1.724011388,1.792818866,0.840117397,1.283095679,0.612819975,0.04916343,4.921415617
0,0,3.07E+50,3.813737387,3.826672665,4.413378819,2.054150163,3.959822083,2.164719585,0.74946843,1.209389019,6.432710012,1.38826628,3.540702309
0,0,8.82E+47,6.564042139,3.660018029,7.701365645,2.444185273,0.215192373,0.842969185,0.018658804,1.108873869,8.323940136,1.12579716,0.593600752
2.39E+36,8,2.99E+35,0.613393119,0.098167423,7.590403562,2.492428624,2.569461683,3.21428352,0.683209857,1.037438998,8.198991763,0.501951304,2.307498505
0,0,4.00E+48,1.93350428,3.453894587,0.323933012,3.430072133,2.188310734,9.913656851,0.555151599,1.044091821,0.96994148,0.646896762,4.160424839
0,0,1.35E+43,0.731643159,5.662402251,3.073179388,3.116425818,0.480941541,5.220575337,0.300494903,1.448371685,7.840746434,1.338063331,0.807311157
0,0,1.73E+57,3.385629731,0.76281544,7.497464855,0.668165107,3.563618537,0.718483197,0.831937487,1.377991143,6.477821107,0.494822797,2.147506802
0,0,1.10E+42,1.867277951,2.321553487,6.061519382,1.457500779,3.200664409,6.649084069,0.606768091,1.720078542,7.640716192,0.566281779,4.992831255
0,0,3.18E+24,3.705135156,5.271888803,3.313980687,1.402323667,2.157455691,5.515070179,0.804663008,1.923104182,5.233513128,1.57300557,4.300229205
0,0,2.56E+37,1.459352545,1.669395544,2.088510924,1.511883597,1.079130799,9.902732543,0.550774712,1.116119948,0.279631735,0.17892444,5.057611794
0,0,4.12E+44,0.602890003,3.799578505,1.54707681,1.609874522,1.980116211,3.660513596,0.781854672,1.390849478,5.02409684,1.642754196,3.288589658
0,0,8.16E+51,4.802701981,3.712486155,2.590240365,3.491406064,0.914731151,9.20130177,0.702578112,1.129522287,5.488914554,0.352603511,6.421172427
0,0,2.10E+45,4.85409713,5.73287619,6.11781265,0.47622409,3.983325,9.920333107,0.996608381,0.562826259,0.497551717,0.93464279,4.147821209
1.89E+44,3,6.30E+43,6.402447668,1.665921396,0.974690033,0.081215887,0.667681851,6.15473458,0.270183959,0.016067072,6.109924406,0.954129403,3.817736087
0,0,3.54E+45,4.765102722,1.717270581,5.655974394,1.773324365,2.9379994,8.727409765,0.683950756,1.235320294,7.676437279,1.519282185,2.056083851
0,0,1.44E+37,6.575408278,1.445369748,1.150707668,3.239138067,1.964027061,7.313197963,0.443406081,0.811196468,3.838991645,0.399848794,6.442216883
0,0,1.27E+48,1.46520339,3.776656163,3.481655136,3.850622577,0.688413094,3.876289655,0.915721512,1.203278738,5.045833809,0.647747404,3.878708175
0,0,1.34E+34,3.338881853,5.2575687,7.650451906,0.54301573,3.903462387,3.672584824,0.627265063,1.182665813,8.459158008,0.781534133,6.958240775
3.52E+43,10,3.52E+42,4.396357305,0.823435967,6.179435756,1.28982262,0.857247074,9.18756337,0.175961631,1.137459519,9.065223688,0.518876044,0.469814403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3.57E+44,1.566047742,4.849957669,1.770068686,3.624068519,3.791692637,6.603067722,0.602619765,0.772811261,1.372485906,1.197535073,2.519605774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,4.99E+45,1.340277552,5.492924733,6.397987132,0.737436965,3.955565825,7.316122798,0.034911396,1.782487459,9.170467463,0.005271683,2.634986934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.37E+37,1,3.37E+37,5.516796013,4.542707945,2.228537446,0.16133086,1.663447961,1.306202858,0.435986728,1.104655336,2.952103135,1.667018859,4.399307642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.34E+54,5.255592327,5.36051024,1.933390309,1.118691428,3.256828812,1.266454958,0.77253844,0.823133984,0.966577401,0.084770959,2.646142734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,4.55E+40,3.437217789,2.01062838,6.242575367,1.361186903,3.109066868,4.344944086,0.754177123,1.034309441,9.171852752,1.149469103,3.532469228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,4.49E+42,4.997729413,0.60562859,1.769722699,3.739096802,3.978675588,6.89700597,0.692726411,1.913849117,8.725435759,0.948648359,3.367496543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.06E+54,3.647123686,3.179297436,1.390202554,0.867062667,2.523340564,6.595765282,0.215758958,0.275933776,2.693520141,1.2870006,5.971802168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3.46E+56,6.097304294,2.680544305,7.926522496,2.924010838,3.402259646,6.358518275,0.083536774,0.803273261,8.164122108,0.668049955,4.503586764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,9.43E+49,5.143410605,0.84152536,6.324214031,3.268497824,1.437704772,3.567624362,0.168155124,0.676694989,6.410738224,0.424572708,5.443421817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.84E+38,1,2.84E+38,0.343554669,4.997347917,1.169638805,0.717254947,3.231532473,3.603685744,0.584505575,0.01383754,8.720332003,0.087420384,2.464581548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.81E+45,0.224977596,3.65741155,7.658339445,2.335345079,2.213774975,7.136325447,0.260008301,0.612513218,4.843687032,1.048832555,6.970749338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.65E+56,2,1.83E+56,5.404129326,4.064395129,5.550687864,1.064205759,3.809489125,2.87534214,0.331574639,1.129138316,6.445557612,1.046936248,2.575096471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.63E+54,0.295978911,2.05362844,1.934151072,1.280331922,2.044920045,6.974895169,0.644100572,1.429068032,0.551704369,1.604602439,3.28689397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5.02E+31,6.353650422,3.32124995,2.058549565,0.751925736,1.297799535,0.080904483,0.470394856,1.26678004,3.514733519,0.902968993,1.767134932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3.07E+50,0.357030063,4.142739032,4.458682822,1.645209293,3.344491864,3.716619968,0.855023025,0.802425472,9.910963061,1.276306143,6.650711144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3.19E+48,4.954572476,4.573591329,4.603779858,3.182832321,2.054103097,9.354098091,0.944738107,1.581903836,9.261398223,1.839654401,2.206117657
0,0,1.89E+49,2.73251302,5.100680367,7.897393389,2.753547454,2.890333031,5.273469437,0.636468732,1.989873934,3.286450757,0.044584497,4.185468221
0,0,2.24E+42,2.477762388,4.888285032,0.888287039,2.596020708,1.597545406,6.359110546,0.973284354,1.263877311,2.709116207,1.241898328,2.777540854
2.47E+42,2,1.24E+42,1.697267123,2.623950838,0.741416376,3.470250125,3.46073221,0.36507547,0.136000309,1.696291873,7.594369848,1.589913383,3.095448569
0,0,1.58E+57,5.591540576,0.683613911,3.950605114,3.349901558,2.443526248,6.995309427,0.164724295,0.128607387,9.841539416,1.494337389,2.759562976
0,0,4.62E+40,6.487365874,1.254804044,5.986455669,0.696108239,2.993034633,6.051460201,0.509664502,0.028555462,3.115705275,0.641315594,5.08172266
7.23E+36,22,3.28E+35,1.260533849,0.017123361,6.847887272,3.377023269,2.9278812,5.186798304,0.617335519,1.44036691,0.719662159,0.684430877,3.039189279
0,0,1.23E+51,4.164720954,3.829812859,6.401450479,1.162248851,0.149554878,2.421827018,0.338919185,1.428585002,2.158903146,0.173110293,5.35980784
1.30E+37,8,1.62E+36,0.346668064,1.331827136,4.498483818,2.3083424,2.732147496,1.489164821,0.438945924,0.08170363,0.510765041,1.244959168,2.862321769
1.32E+35,1,1.32E+35,0.316114754,4.111446163,4.41700493,1.542782086,3.821082507,0.408510777,0.271688675,1.482400672,9.373285658,0.472933987,3.416640477
0,0,3.40E+43,2.985556842,5.099846584,3.034881828,1.047549617,0.636349545,3.980100003,0.396860058,0.656343345,4.535050853,0.58671392,1.17157958
0,0,2.12E+41,1.94910673,4.556566142,2.814564139,2.169316926,2.010757412,4.888654016,0.557758948,0.274708909,8.141165413,0.939389068,5.427524529
0,0,6.37E+53,2.322771386,3.323972975,0.62418064,1.33355392,0.875166958,6.455486344,0.715815112,1.663896571,8.200625674,0.78081705,3.799462678
0,0,5.29E+38,6.191272011,1.275675719,5.861723082,3.523492041,2.862492231,9.556296647,0.821038808,1.427522719,9.760987326,1.024970315,4.935574572
0,0,1.87E+49,4.291816292,1.113378322,2.082746714,0.503820643,2.26411849,9.781849426,0.106320729,1.848436605,2.319650312,0.682863239,4.939815506
0,0,5.22E+37,0.94348422,1.843397567,7.290362671,0.683105727,2.295573321,3.292562535,0.941876994,0.082587045,5.350505703,1.918176401,3.757216777
0,0,1.11E+57,0.688505901,2.01178417,0.858520003,0.999811597,0.232842828,3.903555665,0.649120373,1.847566883,0.711105146,0.246017181,4.172365468
0,0,1.51E+44,0.409722956,5.25765983,1.787081022,2.950382174,3.445117364,5.917074141,0.245278365,0.288746092,8.309953654,0.669924618,3.992608012
0,0,1.43E+45,0.23447566,5.591970499,1.189295487,3.735939143,0.446027992,8.928973049,0.112400941,0.755877318,3.600983064,0.719783322,4.241389109
4.35E+38,1,4.35E+38,6.439910791,2.680125977,7.172645531,1.370930749,3.221333527,3.180277734,0.186532396,1.166549711,8.904335894,0.392459748,3.878073012
0,0,2.07E+47,3.105678287,5.975029189,4.227215233,0.732769164,0.208169764,1.686004224,0.492074806,0.250789364,6.200752284,0.984895899,3.137774904
0,0,3.73E+51,4.065315339,5.930216197,2.531199179,3.415230373,3.752735163,6.981483594,0.142542664,1.472024522,1.208714518,1.426133929,1.728798448
0,0,1.20E+53,2.691580193,5.015401203,1.51342748,1.157208606,2.032247932,1.179063088,0.937466261,1.987956318,0.837872234,1.874906013,5.248687731
0,0,2.67E+40,4.047162462,0.953488013,1.543257103,2.001615274,0.515632798,5.903486722,0.053725389,1.640131803,4.194053084,0.026250989,6.316667123
0,0,4.08E+43,2.270386059,2.239354706,0.316573372,3.996185232,1.617722674,6.910997601,0.954116338,0.890853479,5.53482934,1.450749205,6.734999133
0,0,1.26E+54,4.734641358,4.252420933,6.56163699,1.612618238,0.530055424,0.981995244,0.223557007,0.291114323,2.398241715,1.578826304,5.806977599
0,0,3.65E+48,2.807939763,0.477672871,4.285236235,2.63433424,0.631046026,9.92419966,0.856719717,0.537053903,3.242865613,0.015881871,2.211035411
0,0,6.89E+43,6.282959224,4.686868669,4.518437558,0.666336773,0.54586979,8.017007633,0.778413938,0.607845597,8.007197429,0.483651706,5.007118448
7.93E+29,2,3.97E+29,0.237216611,5.858659104,4.480590463,0.918424344,1.641814701,1.975371529,0.909926499,0.611615716,5.139722546,1.02677326,0.972659472
0,0,1.99E+53,5.601608726,2.88677282,0.988850246,0.342677872,1.778028767,2.187872661,0.732219459,0.50067156,6.218289301,0.688108221,6.055137375
2.47E+40,1,2.47E+40,6.248291827,0.34819972,5.57254067,3.278045797,0.884858158,4.419448008,0.759233167,0.308283162,3.568086765,0.762360535,4.68331187
0,0,3.39E+53,0.901407368,5.776938848,7.364362469,0.164094518,0.932766213,3.329960155,0.544260984,0.882883115,7.643774478,1.896339508,0.547280777
0,0,4.46E+56,0.886308345,1.539798417,3.713605784,3.609935729,2.314880134,4.137199906,0.985284568,0.332133519,1.946456098,1.829065788,2.653312593
5.42E+40,6,9.03E+39,0.600525591,1.180449421,6.860592744,2.858785841,1.349078957,7.14993646,0.00467737,1.835516094,9.008197578,0.284991017,3.007449019
0,0,3.90E+59,0.499959173,3.780977924,7.12398042,3.640733486,1.34482326,9.095608183,0.030943152,1.376126787,2.398508897,0.190980186,3.13254179
0,0,2.42E+41,3.086239371,3.587922442,7.50677978,1.453181483,2.841130257,3.445649662,0.312859228,0.456695938,1.979560854,0.651930533,3.905872301
0,0,5.57E+52,3.550444323,0.822036782,7.816692881,1.616414882,1.918926138,1.518108515,0.478957418,0.814249086,6.172538787,1.080353433,1.096396233
0,0,2.00E+43,6.342003906,3.743418894,7.887492294,0.240656362,2.895812508,8.788589224,0.856121674,1.3696811,2.379453186,1.430037405,3.229228796
9.11E+44,2,4.55E+44,2.028532972,2.075452255,5.02215713,2.492653672,2.398574756,2.270336313,0.47824261,1.717603237,3.961573561,1.781225164,2.768861831
2.04E+54,1,2.04E+54,5.546195151,4.909691899,4.642240623,0.060727607,1.546158642,1.462950693,0.614114679,0.879240759,1.680060553,1.967554924,0.511732523
0,0,6.60E+35,0.650106716,1.078407408,4.826624915,3.091625585,1.998568066,2.348929071,0.457603802,0.533603898,7.20121903,1.736246799,4.741500736
1.37E+66,1,1.37E+66,5.147607376,1.35388727,2.800180963,0.746331742,1.9797031,6.115209191,0.376076352,1.090300218,9.756335452,1.107304841,1.014164638
2.73E+48,2,1.37E+48,1.224987587,1.197856398,6.252048069,1.059329286,3.091856246,2.026032467,0.581244359,1.382640298,3.104888774,0.919019631,2.225528437
0,0,5.53E+44,0.103645862,0.14286871,4.215521942,1.220390216,0.93968654,0.315547061,0.042830858,1.512982394,2.985058115,1.749300447,4.087452051
